lon ; lat 
 -99.14015096; 45.83471755 
 -99.13976540; 45.83472647 
 -99.13977814; 45.83499649 
 -99.13939258; 45.83500541 
 -99.13940533; 45.83527543 
 -99.13941807; 45.83554545 
 -99.13903250; 45.83555437 
 -99.13904524; 45.83582439 
 -99.13865968; 45.83583331 
 -99.13867242; 45.83610333 
 -99.13868516; 45.83637334 
 -99.13829959; 45.83638227 
 -99.13831233; 45.83665228 
 -99.13792676; 45.83666120 
 -99.13793949; 45.83693122 
 -99.13755392; 45.83694014 
 -99.13756666; 45.83721016 
 -99.13795223; 45.83720124 
 -99.13833780; 45.83719232 
 -99.13835054; 45.83746234 
 -99.13836328; 45.83773236 
 -99.13797770; 45.83774128 
 -99.13799044; 45.83801130 
 -99.13837601; 45.83800238 
 -99.13838875; 45.83827240 
 -99.13840149; 45.83854242 
 -99.13801591; 45.83855134 
 -99.13802865; 45.83882136 
 -99.13764306; 45.83883028 
 -99.13725748; 45.83883919 
 -99.13727022; 45.83910921 
 -99.13688463; 45.83911813 
 -99.13649905; 45.83912705 
 -99.13611346; 45.83913596 
 -99.13612619; 45.83940598 
 -99.13574061; 45.83941490 
 -99.13535502; 45.83942381 
 -99.13536775; 45.83969383 
 -99.13498216; 45.83970274 
 -99.13459657; 45.83971165 
 -99.13421098; 45.83972056 
 -99.13382539; 45.83972947 
 -99.13381267; 45.83945945 
 -99.13379995; 45.83918943 
 -99.13341437; 45.83919833 
 -99.13340165; 45.83892831 
 -99.13301607; 45.83893722 
 -99.13300335; 45.83866720 
 -99.13261777; 45.83867610 
 -99.13263048; 45.83894612 
 -99.13224490; 45.83895503 
 -99.13225761; 45.83922505 
 -99.13187203; 45.83923395 
 -99.13188474; 45.83950397 
 -99.13189745; 45.83977399 
 -99.13228304; 45.83976509 
 -99.13229575; 45.84003511 
 -99.13230847; 45.84030513 
 -99.13232118; 45.84057515 
 -99.13233390; 45.84084517 
 -99.13271949; 45.84083627 
 -99.13273221; 45.84110629 
 -99.13311780; 45.84109739 
 -99.13313052; 45.84136741 
 -99.13314324; 45.84163743 
 -99.13315595; 45.84190746 
 -99.13316867; 45.84217748 
 -99.13318139; 45.84244750 
 -99.13279579; 45.84245641 
 -99.13280850; 45.84272643 
 -99.13242290; 45.84273533 
 -99.13243561; 45.84300536 
 -99.13205000; 45.84301426 
 -99.13206272; 45.84328428 
 -99.13167711; 45.84329319 
 -99.13129150; 45.84330209 
 -99.13130421; 45.84357211 
 -99.13091860; 45.84358101 
 -99.13093131; 45.84385104 
 -99.13054569; 45.84385993 
 -99.13055840; 45.84412996 
 -99.13057111; 45.84439998 
 -99.13058382; 45.84467001 
 -99.13019820; 45.84467891 
 -99.13021091; 45.84494893 
 -99.13022361; 45.84521896 
 -99.12983799; 45.84522785 
 -99.12985070; 45.84549788 
 -99.12946507; 45.84550678 
 -99.12947778; 45.84577680 
 -99.12949048; 45.84604683 
 -99.12950318; 45.84631685 
 -99.12951589; 45.84658688 
 -99.12952859; 45.84685691 
 -99.12954130; 45.84712693 
 -99.12955400; 45.84739696 
 -99.12993963; 45.84738806 
 -99.13032527; 45.84737917 
 -99.13033797; 45.84764919 
 -99.13035068; 45.84791922 
 -99.13036339; 45.84818925 
 -99.13037609; 45.84845928 
 -99.13038880; 45.84872931 
 -99.13040151; 45.84899933 
 -99.13041422; 45.84926936 
 -99.13002857; 45.84927826 
 -99.13004128; 45.84954829 
 -99.12965563; 45.84955718 
 -99.12966834; 45.84982721 
 -99.12928269; 45.84983611 
 -99.12889704; 45.84984500 
 -99.12888434; 45.84957497 
 -99.12849870; 45.84958387 
 -99.12848600; 45.84931384 
 -99.12810035; 45.84932273 
 -99.12808765; 45.84905270 
 -99.12770201; 45.84906159 
 -99.12731637; 45.84907048 
 -99.12730367; 45.84880045 
 -99.12729098; 45.84853043 
 -99.12690534; 45.84853931 
 -99.12689264; 45.84826929 
 -99.12650701; 45.84827817 
 -99.12649431; 45.84800815 
 -99.12610868; 45.84801703 
 -99.12609599; 45.84774700 
 -99.12571035; 45.84775589 
 -99.12569766; 45.84748586 
 -99.12531203; 45.84749475 
 -99.12532472; 45.84776477 
 -99.12493908; 45.84777366 
 -99.12495176; 45.84804368 
 -99.12456613; 45.84805257 
 -99.12418049; 45.84806145 
 -99.12416781; 45.84779142 
 -99.12378217; 45.84780030 
 -99.12376949; 45.84753027 
 -99.12375681; 45.84726024 
 -99.12374413; 45.84699022 
 -99.12335850; 45.84699909 
 -99.12297287; 45.84700797 
 -99.12296019; 45.84673794 
 -99.12257456; 45.84674682 
 -99.12256188; 45.84647679 
 -99.12217625; 45.84648567 
 -99.12216358; 45.84621564 
 -99.12177795; 45.84622451 
 -99.12176528; 45.84595449 
 -99.12175261; 45.84568446 
 -99.12173994; 45.84541443 
 -99.12212556; 45.84540556 
 -99.12211289; 45.84513553 
 -99.12249851; 45.84512666 
 -99.12248583; 45.84485663 
 -99.12247316; 45.84458661 
 -99.12285878; 45.84457773 
 -99.12284610; 45.84430771 
 -99.12283342; 45.84403768 
 -99.12321904; 45.84402880 
 -99.12320636; 45.84375878 
 -99.12319368; 45.84348875 
 -99.12280807; 45.84349763 
 -99.12279540; 45.84322761 
 -99.12240979; 45.84323648 
 -99.12239711; 45.84296646 
 -99.12238444; 45.84269643 
 -99.12199883; 45.84270531 
 -99.12198616; 45.84243528 
 -99.12160055; 45.84244416 
 -99.12121495; 45.84245303 
 -99.12122762; 45.84272305 
 -99.12084201; 45.84273192 
 -99.12085468; 45.84300195 
 -99.12046907; 45.84301082 
 -99.12048174; 45.84328084 
 -99.12009612; 45.84328971 
 -99.12010879; 45.84355974 
 -99.11972318; 45.84356861 
 -99.11933756; 45.84357747 
 -99.11935023; 45.84384750 
 -99.11896461; 45.84385636 
 -99.11897727; 45.84412639 
 -99.11859166; 45.84413525 
 -99.11860432; 45.84440528 
 -99.11821870; 45.84441414 
 -99.11783308; 45.84442301 
 -99.11784574; 45.84469303 
 -99.11746012; 45.84470189 
 -99.11747277; 45.84497192 
 -99.11708715; 45.84498078 
 -99.11709980; 45.84525081 
 -99.11671418; 45.84525967 
 -99.11672683; 45.84552969 
 -99.11634121; 45.84553855 
 -99.11595559; 45.84554741 
 -99.11556996; 45.84555627 
 -99.11558261; 45.84582629 
 -99.11519698; 45.84583515 
 -99.11481136; 45.84584400 
 -99.11442573; 45.84585286 
 -99.11441309; 45.84558283 
 -99.11402746; 45.84559168 
 -99.11364184; 45.84560053 
 -99.11362920; 45.84533050 
 -99.11324358; 45.84533935 
 -99.11285795; 45.84534820 
 -99.11247233; 45.84535705 
 -99.11245969; 45.84508702 
 -99.11207407; 45.84509587 
 -99.11168845; 45.84510471 
 -99.11130283; 45.84511356 
 -99.11091721; 45.84512240 
 -99.11092983; 45.84539243 
 -99.11094246; 45.84566246 
 -99.11055684; 45.84567130 
 -99.11056946; 45.84594133 
 -99.11018384; 45.84595017 
 -99.11019646; 45.84622020 
 -99.10981083; 45.84622904 
 -99.10942520; 45.84623787 
 -99.10903957; 45.84624671 
 -99.10902695; 45.84597668 
 -99.10864133; 45.84598552 
 -99.10862871; 45.84571549 
 -99.10824308; 45.84572433 
 -99.10823046; 45.84545430 
 -99.10821785; 45.84518427 
 -99.10783222; 45.84519311 
 -99.10781961; 45.84492308 
 -99.10780699; 45.84465305 
 -99.10779438; 45.84438303 
 -99.10740876; 45.84439186 
 -99.10739615; 45.84412183 
 -99.10738353; 45.84385180 
 -99.10699792; 45.84386064 
 -99.10661230; 45.84386947 
 -99.10659969; 45.84359944 
 -99.10621408; 45.84360827 
 -99.10620147; 45.84333824 
 -99.10581586; 45.84334707 
 -99.10543024; 45.84335590 
 -99.10504463; 45.84336473 
 -99.10505723; 45.84363475 
 -99.10467162; 45.84364358 
 -99.10468422; 45.84391360 
 -99.10429860; 45.84392243 
 -99.10431121; 45.84419246 
 -99.10432381; 45.84446248 
 -99.10393819; 45.84447131 
 -99.10355257; 45.84448013 
 -99.10316695; 45.84448895 
 -99.10278133; 45.84449777 
 -99.10239571; 45.84450659 
 -99.10201009; 45.84451541 
 -99.10199750; 45.84424538 
 -99.10161188; 45.84425420 
 -99.10159929; 45.84398417 
 -99.10121367; 45.84399298 
 -99.10082805; 45.84400180 
 -99.10081547; 45.84373177 
 -99.10080288; 45.84346174 
 -99.10079029; 45.84319172 
 -99.10077771; 45.84292169 
 -99.10076512; 45.84265166 
 -99.10075253; 45.84238164 
 -99.10073995; 45.84211161 
 -99.10072736; 45.84184159 
 -99.10071478; 45.84157156 
 -99.10070219; 45.84130153 
 -99.10108779; 45.84129272 
 -99.10107521; 45.84102270 
 -99.10106262; 45.84075267 
 -99.10067702; 45.84076148 
 -99.10029142; 45.84077030 
 -99.09990582; 45.84077911 
 -99.09952022; 45.84078792 
 -99.09913462; 45.84079673 
 -99.09914720; 45.84106675 
 -99.09876160; 45.84107556 
 -99.09837600; 45.84108437 
 -99.09838858; 45.84135440 
 -99.09800298; 45.84136320 
 -99.09801555; 45.84163323 
 -99.09762995; 45.84164203 
 -99.09764252; 45.84191206 
 -99.09725692; 45.84192086 
 -99.09726949; 45.84219089 
 -99.09688388; 45.84219969 
 -99.09649827; 45.84220849 
 -99.09651084; 45.84247852 
 -99.09612523; 45.84248732 
 -99.09573962; 45.84249612 
 -99.09572706; 45.84222609 
 -99.09534145; 45.84223489 
 -99.09532889; 45.84196487 
 -99.09494328; 45.84197366 
 -99.09455767; 45.84198246 
 -99.09417207; 45.84199126 
 -99.09378646; 45.84200005 
 -99.09340085; 45.84200884 
 -99.09301525; 45.84201764 
 -99.09302780; 45.84228766 
 -99.09264219; 45.84229645 
 -99.09225658; 45.84230524 
 -99.09226914; 45.84257527 
 -99.09188353; 45.84258406 
 -99.09149792; 45.84259285 
 -99.09151046; 45.84286287 
 -99.09152301; 45.84313290 
 -99.09113740; 45.84314169 
 -99.09075179; 45.84315047 
 -99.09073924; 45.84288045 
 -99.09072669; 45.84261042 
 -99.09071415; 45.84234039 
 -99.09032854; 45.84234918 
 -99.09031600; 45.84207915 
 -99.08993039; 45.84208793 
 -99.08991785; 45.84181791 
 -99.08953224; 45.84182669 
 -99.08914663; 45.84183547 
 -99.08913410; 45.84156544 
 -99.08874849; 45.84157422 
 -99.08836289; 45.84158300 
 -99.08797728; 45.84159178 
 -99.08798982; 45.84186181 
 -99.08760421; 45.84187058 
 -99.08761674; 45.84214061 
 -99.08762927; 45.84241064 
 -99.08724366; 45.84241941 
 -99.08725620; 45.84268944 
 -99.08726873; 45.84295947 
 -99.08688311; 45.84296824 
 -99.08649750; 45.84297702 
 -99.08611189; 45.84298579 
 -99.08572627; 45.84299456 
 -99.08573880; 45.84326459 
 -99.08535318; 45.84327336 
 -99.08536571; 45.84354339 
 -99.08537823; 45.84381342 
 -99.08499261; 45.84382219 
 -99.08500514; 45.84409221 
 -99.08501766; 45.84436224 
 -99.08503018; 45.84463227 
 -99.08464456; 45.84464104 
 -99.08465708; 45.84491107 
 -99.08427146; 45.84491984 
 -99.08428397; 45.84518987 
 -99.08389835; 45.84519863 
 -99.08351272; 45.84520740 
 -99.08312710; 45.84521616 
 -99.08274147; 45.84522493 
 -99.08235584; 45.84523369 
 -99.08197021; 45.84524245 
 -99.08158459; 45.84525121 
 -99.08157208; 45.84498118 
 -99.08118645; 45.84498994 
 -99.08080083; 45.84499869 
 -99.08041520; 45.84500745 
 -99.08002958; 45.84501621 
 -99.08001707; 45.84474618 
 -99.07963145; 45.84475493 
 -99.07924582; 45.84476368 
 -99.07925832; 45.84503371 
 -99.07887270; 45.84504247 
 -99.07886020; 45.84477244 
 -99.07847458; 45.84478119 
 -99.07808895; 45.84478994 
 -99.07807646; 45.84451991 
 -99.07769083; 45.84452866 
 -99.07770333; 45.84479869 
 -99.07771582; 45.84506872 
 -99.07772831; 45.84533875 
 -99.07734268; 45.84534749 
 -99.07735518; 45.84561752 
 -99.07696955; 45.84562627 
 -99.07698204; 45.84589630 
 -99.07659640; 45.84590505 
 -99.07660889; 45.84617508 
 -99.07622326; 45.84618382 
 -99.07623575; 45.84645385 
 -99.07585011; 45.84646260 
 -99.07546448; 45.84647134 
 -99.07547696; 45.84674137 
 -99.07509133; 45.84675011 
 -99.07470569; 45.84675885 
 -99.07471817; 45.84702888 
 -99.07473065; 45.84729892 
 -99.07434501; 45.84730766 
 -99.07435749; 45.84757769 
 -99.07474313; 45.84756895 
 -99.07475562; 45.84783898 
 -99.07514126; 45.84783024 
 -99.07515374; 45.84810027 
 -99.07516622; 45.84837031 
 -99.07555187; 45.84836156 
 -99.07556436; 45.84863160 
 -99.07557684; 45.84890163 
 -99.07596249; 45.84889289 
 -99.07597498; 45.84916292 
 -99.07636063; 45.84915418 
 -99.07637312; 45.84942421 
 -99.07675877; 45.84941547 
 -99.07677126; 45.84968550 
 -99.07678375; 45.84995553 
 -99.07716940; 45.84994679 
 -99.07718189; 45.85021682 
 -99.07719439; 45.85048686 
 -99.07720688; 45.85075689 
 -99.07721937; 45.85102692 
 -99.07683371; 45.85103567 
 -99.07684620; 45.85130571 
 -99.07646054; 45.85131445 
 -99.07647303; 45.85158449 
 -99.07608736; 45.85159323 
 -99.07609985; 45.85186327 
 -99.07571418; 45.85187201 
 -99.07572667; 45.85214204 
 -99.07573916; 45.85241208 
 -99.07575164; 45.85268212 
 -99.07613731; 45.85267337 
 -99.07614980; 45.85294341 
 -99.07653547; 45.85293466 
 -99.07654796; 45.85320470 
 -99.07693364; 45.85319595 
 -99.07731931; 45.85318721 
 -99.07770499; 45.85317846 
 -99.07809066; 45.85316971 
 -99.07807816; 45.85289968 
 -99.07846383; 45.85289093 
 -99.07884951; 45.85288217 
 -99.07923518; 45.85287342 
 -99.07962085; 45.85286467 
 -99.08000652; 45.85285591 
 -99.08039219; 45.85284716 
 -99.08077786; 45.85283840 
 -99.08116353; 45.85282964 
 -99.08117604; 45.85309968 
 -99.08156172; 45.85309092 
 -99.08157423; 45.85336096 
 -99.08195990; 45.85335220 
 -99.08234557; 45.85334344 
 -99.08273125; 45.85333467 
 -99.08274376; 45.85360471 
 -99.08312944; 45.85359595 
 -99.08314195; 45.85386598 
 -99.08352763; 45.85385722 
 -99.08354015; 45.85412726 
 -99.08355267; 45.85439729 
 -99.08356519; 45.85466733 
 -99.08357771; 45.85493737 
 -99.08396339; 45.85492860 
 -99.08397591; 45.85519864 
 -99.08398843; 45.85546867 
 -99.08400095; 45.85573871 
 -99.08401347; 45.85600875 
 -99.08402599; 45.85627879 
 -99.08364030; 45.85628755 
 -99.08365282; 45.85655759 
 -99.08366534; 45.85682763 
 -99.08327965; 45.85683639 
 -99.08329216; 45.85710643 
 -99.08330468; 45.85737647 
 -99.08369038; 45.85736771 
 -99.08407608; 45.85735894 
 -99.08408860; 45.85762898 
 -99.08447430; 45.85762021 
 -99.08448682; 45.85789025 
 -99.08487252; 45.85788148 
 -99.08525822; 45.85787271 
 -99.08564392; 45.85786394 
 -99.08565645; 45.85813398 
 -99.08604215; 45.85812521 
 -99.08642785; 45.85811644 
 -99.08681355; 45.85810766 
 -99.08682608; 45.85837770 
 -99.08721178; 45.85836893 
 -99.08722432; 45.85863897 
 -99.08761002; 45.85863019 
 -99.08762256; 45.85890023 
 -99.08800826; 45.85889145 
 -99.08802080; 45.85916149 
 -99.08803334; 45.85943153 
 -99.08841905; 45.85942275 
 -99.08843159; 45.85969279 
 -99.08844413; 45.85996283 
 -99.08845667; 45.86023287 
 -99.08846920; 45.86050291 
 -99.08848174; 45.86077295 
 -99.08809603; 45.86078173 
 -99.08810857; 45.86105177 
 -99.08772285; 45.86106055 
 -99.08773539; 45.86133059 
 -99.08734967; 45.86133937 
 -99.08696395; 45.86134815 
 -99.08697648; 45.86161819 
 -99.08659076; 45.86162696 
 -99.08660329; 45.86189700 
 -99.08621757; 45.86190578 
 -99.08623010; 45.86217582 
 -99.08584437; 45.86218459 
 -99.08585690; 45.86245463 
 -99.08547118; 45.86246340 
 -99.08508545; 45.86247217 
 -99.08509798; 45.86274222 
 -99.08548371; 45.86273345 
 -99.08549623; 45.86300349 
 -99.08550876; 45.86327353 
 -99.08589449; 45.86326476 
 -99.08590702; 45.86353480 
 -99.08629276; 45.86352603 
 -99.08630529; 45.86379607 
 -99.08669102; 45.86378730 
 -99.08670355; 45.86405734 
 -99.08671609; 45.86432739 
 -99.08672862; 45.86459743 
 -99.08674115; 45.86486747 
 -99.08635541; 45.86487625 
 -99.08636795; 45.86514629 
 -99.08638048; 45.86541634 
 -99.08599473; 45.86542511 
 -99.08600727; 45.86569515 
 -99.08562152; 45.86570392 
 -99.08563405; 45.86597397 
 -99.08564658; 45.86624401 
 -99.08526083; 45.86625279 
 -99.08527336; 45.86652283 
 -99.08565911; 45.86651406 
 -99.08567164; 45.86678411 
 -99.08605739; 45.86677533 
 -99.08606992; 45.86704538 
 -99.08645567; 45.86703661 
 -99.08684143; 45.86702783 
 -99.08685396; 45.86729788 
 -99.08686649; 45.86756792 
 -99.08687903; 45.86783797 
 -99.08689156; 45.86810802 
 -99.08690410; 45.86837806 
 -99.08651834; 45.86838684 
 -99.08653087; 45.86865688 
 -99.08654340; 45.86892693 
 -99.08615764; 45.86893570 
 -99.08617017; 45.86920575 
 -99.08578441; 45.86921452 
 -99.08579694; 45.86948457 
 -99.08580947; 45.86975462 
 -99.08542370; 45.86976339 
 -99.08543623; 45.87003344 
 -99.08505046; 45.87004221 
 -99.08506299; 45.87031225 
 -99.08467721; 45.87032102 
 -99.08468974; 45.87059107 
 -99.08430397; 45.87059984 
 -99.08431649; 45.87086989 
 -99.08432902; 45.87113994 
 -99.08434154; 45.87140999 
 -99.08395576; 45.87141875 
 -99.08356998; 45.87142752 
 -99.08318421; 45.87143628 
 -99.08319673; 45.87170633 
 -99.08281095; 45.87171510 
 -99.08242517; 45.87172386 
 -99.08203939; 45.87173262 
 -99.08165360; 45.87174138 
 -99.08166612; 45.87201143 
 -99.08167863; 45.87228148 
 -99.08169115; 45.87255153 
 -99.08130536; 45.87256029 
 -99.08131788; 45.87283034 
 -99.08133039; 45.87310039 
 -99.08094460; 45.87310915 
 -99.08095711; 45.87337920 
 -99.08057132; 45.87338796 
 -99.08058383; 45.87365801 
 -99.08019804; 45.87366677 
 -99.07981225; 45.87367552 
 -99.07982475; 45.87394557 
 -99.07943896; 45.87395433 
 -99.07905317; 45.87396308 
 -99.07866737; 45.87397183 
 -99.07867988; 45.87424188 
 -99.07829408; 45.87425063 
 -99.07830658; 45.87452069 
 -99.07831908; 45.87479074 
 -99.07793328; 45.87479949 
 -99.07794578; 45.87506954 
 -99.07755998; 45.87507829 
 -99.07717418; 45.87508704 
 -99.07716169; 45.87481698 
 -99.07677589; 45.87482573 
 -99.07676339; 45.87455568 
 -99.07637759; 45.87456442 
 -99.07636510; 45.87429437 
 -99.07635261; 45.87402432 
 -99.07634011; 45.87375427 
 -99.07632762; 45.87348422 
 -99.07594183; 45.87349296 
 -99.07555604; 45.87350171 
 -99.07517025; 45.87351045 
 -99.07478445; 45.87351919 
 -99.07439866; 45.87352793 
 -99.07401287; 45.87353667 
 -99.07402535; 45.87380672 
 -99.07363956; 45.87381546 
 -99.07325377; 45.87382419 
 -99.07326625; 45.87409425 
 -99.07288045; 45.87410298 
 -99.07289293; 45.87437303 
 -99.07290541; 45.87464309 
 -99.07251961; 45.87465182 
 -99.07253209; 45.87492187 
 -99.07214629; 45.87493061 
 -99.07176049; 45.87493934 
 -99.07137469; 45.87494807 
 -99.07098889; 45.87495680 
 -99.07060309; 45.87496553 
 -99.07021729; 45.87497426 
 -99.06983148; 45.87498299 
 -99.06944568; 45.87499171 
 -99.06945815; 45.87526176 
 -99.06907235; 45.87527049 
 -99.06908481; 45.87554054 
 -99.06869901; 45.87554927 
 -99.06871147; 45.87581932 
 -99.06832566; 45.87582804 
 -99.06833812; 45.87609810 
 -99.06795232; 45.87610682 
 -99.06756651; 45.87611554 
 -99.06755405; 45.87584548 
 -99.06716824; 45.87585420 
 -99.06678244; 45.87586292 
 -99.06639663; 45.87587164 
 -99.06640908; 45.87614169 
 -99.06602328; 45.87615041 
 -99.06603573; 45.87642046 
 -99.06564992; 45.87642918 
 -99.06566237; 45.87669923 
 -99.06527656; 45.87670795 
 -99.06528900; 45.87697800 
 -99.06490319; 45.87698672 
 -99.06491564; 45.87725677 
 -99.06452982; 45.87726548 
 -99.06414401; 45.87727419 
 -99.06415645; 45.87754425 
 -99.06377064; 45.87755296 
 -99.06378308; 45.87782301 
 -99.06379552; 45.87809307 
 -99.06380796; 45.87836313 
 -99.06419379; 45.87835442 
 -99.06420623; 45.87862447 
 -99.06459205; 45.87861576 
 -99.06460450; 45.87888582 
 -99.06499032; 45.87887711 
 -99.06500277; 45.87914716 
 -99.06461695; 45.87915587 
 -99.06462939; 45.87942593 
 -99.06424356; 45.87943464 
 -99.06425601; 45.87970470 
 -99.06387018; 45.87971341 
 -99.06388262; 45.87998347 
 -99.06349679; 45.87999217 
 -99.06311096; 45.88000088 
 -99.06272513; 45.88000959 
 -99.06233930; 45.88001830 
 -99.06195347; 45.88002700 
 -99.06156764; 45.88003570 
 -99.06158007; 45.88030576 
 -99.06159251; 45.88057582 
 -99.06120667; 45.88058452 
 -99.06121910; 45.88085458 
 -99.06083327; 45.88086328 
 -99.06084570; 45.88113334 
 -99.06045986; 45.88114204 
 -99.06007402; 45.88115074 
 -99.05968819; 45.88115944 
 -99.05967576; 45.88088938 
 -99.05966333; 45.88061932 
 -99.05927750; 45.88062802 
 -99.05926507; 45.88035796 
 -99.05925265; 45.88008790 
 -99.05924022; 45.87981785 
 -99.05962605; 45.87980915 
 -99.05961363; 45.87953909 
 -99.05999946; 45.87953039 
 -99.05998703; 45.87926034 
 -99.05997460; 45.87899028 
 -99.05958877; 45.87899898 
 -99.05957635; 45.87872892 
 -99.05956392; 45.87845886 
 -99.05917810; 45.87846756 
 -99.05879228; 45.87847626 
 -99.05840646; 45.87848495 
 -99.05802063; 45.87849364 
 -99.05763481; 45.87850234 
 -99.05724899; 45.87851103 
 -99.05686316; 45.87851972 
 -99.05647734; 45.87852841 
 -99.05648975; 45.87879846 
 -99.05610393; 45.87880715 
 -99.05571810; 45.87881584 
 -99.05573051; 45.87908590 
 -99.05534469; 45.87909458 
 -99.05495886; 45.87910327 
 -99.05457303; 45.87911195 
 -99.05458544; 45.87938201 
 -99.05419961; 45.87939069 
 -99.05381378; 45.87939937 
 -99.05342795; 45.87940805 
 -99.05304212; 45.87941673 
 -99.05265630; 45.87942541 
 -99.05227047; 45.87943409 
 -99.05188464; 45.87944277 
 -99.05149881; 45.87945144 
 -99.05111298; 45.87946011 
 -99.05072715; 45.87946879 
 -99.05073954; 45.87973885 
 -99.05035371; 45.87974752 
 -99.04996788; 45.87975619 
 -99.04958205; 45.87976486 
 -99.04956966; 45.87949480 
 -99.04918383; 45.87950347 
 -99.04879800; 45.87951213 
 -99.04841217; 45.87952080 
 -99.04802634; 45.87952947 
 -99.04764051; 45.87953813 
 -99.04765289; 45.87980819 
 -99.04726706; 45.87981685 
 -99.04688122; 45.87982551 
 -99.04649539; 45.87983417 
 -99.04650776; 45.88010423 
 -99.04612193; 45.88011289 
 -99.04573610; 45.88012155 
 -99.04535026; 45.88013021 
 -99.04536263; 45.88040027 
 -99.04497680; 45.88040892 
 -99.04498916; 45.88067898 
 -99.04460333; 45.88068764 
 -99.04461569; 45.88095770 
 -99.04422985; 45.88096635 
 -99.04424222; 45.88123641 
 -99.04385638; 45.88124507 
 -99.04347053; 45.88125372 
 -99.04308469; 45.88126237 
 -99.04269885; 45.88127102 
 -99.04231301; 45.88127967 
 -99.04192717; 45.88128832 
 -99.04154133; 45.88129696 
 -99.04115549; 45.88130561 
 -99.04114314; 45.88103555 
 -99.04075730; 45.88104419 
 -99.04037146; 45.88105284 
 -99.03998562; 45.88106148 
 -99.03959978; 45.88107012 
 -99.03958743; 45.88080006 
 -99.03920159; 45.88080870 
 -99.03921394; 45.88107876 
 -99.03922628; 45.88134882 
 -99.03884044; 45.88135746 
 -99.03885278; 45.88162752 
 -99.03846694; 45.88163616 
 -99.03808109; 45.88164480 
 -99.03809343; 45.88191486 
 -99.03770759; 45.88192349 
 -99.03732174; 45.88193213 
 -99.03693590; 45.88194076 
 -99.03692356; 45.88167070 
 -99.03653772; 45.88167933 
 -99.03615187; 45.88168796 
 -99.03613954; 45.88141790 
 -99.03575370; 45.88142653 
 -99.03536786; 45.88143516 
 -99.03498201; 45.88144379 
 -99.03499434; 45.88171385 
 -99.03460849; 45.88172248 
 -99.03459617; 45.88145242 
 -99.03421033; 45.88146104 
 -99.03382448; 45.88146967 
 -99.03343864; 45.88147829 
 -99.03305280; 45.88148692 
 -99.03304048; 45.88121686 
 -99.03302816; 45.88094679 
 -99.03264232; 45.88095542 
 -99.03263000; 45.88068536 
 -99.03224416; 45.88069398 
 -99.03223185; 45.88042391 
 -99.03221953; 45.88015385 
 -99.03183370; 45.88016247 
 -99.03182138; 45.87989241 
 -99.03180907; 45.87962235 
 -99.03142324; 45.87963097 
 -99.03103740; 45.87963959 
 -99.03102509; 45.87936953 
 -99.03063926; 45.87937814 
 -99.03025343; 45.87938676 
 -99.03024112; 45.87911670 
 -99.02985529; 45.87912531 
 -99.02946946; 45.87913393 
 -99.02945716; 45.87886387 
 -99.02907133; 45.87887248 
 -99.02905903; 45.87860242 
 -99.02867320; 45.87861103 
 -99.02828738; 45.87861964 
 -99.02827508; 45.87834958 
 -99.02788925; 45.87835819 
 -99.02750342; 45.87836679 
 -99.02711760; 45.87837540 
 -99.02710530; 45.87810534 
 -99.02671948; 45.87811394 
 -99.02633365; 45.87812255 
 -99.02632136; 45.87785249 
 -99.02593554; 45.87786109 
 -99.02554972; 45.87786969 
 -99.02553743; 45.87759963 
 -99.02515161; 45.87760823 
 -99.02513932; 45.87733817 
 -99.02475350; 45.87734677 
 -99.02436768; 45.87735537 
 -99.02398186; 45.87736397 
 -99.02399414; 45.87763403 
 -99.02360832; 45.87764262 
 -99.02322250; 45.87765122 
 -99.02321022; 45.87738116 
 -99.02282440; 45.87738975 
 -99.02281212; 45.87711969 
 -99.02242630; 45.87712828 
 -99.02241403; 45.87685823 
 -99.02202821; 45.87686682 
 -99.02164239; 45.87687541 
 -99.02125657; 45.87688400 
 -99.02087075; 45.87689258 
 -99.02088302; 45.87716264 
 -99.02049720; 45.87717123 
 -99.02011138; 45.87717982 
 -99.02012365; 45.87744988 
 -99.01973783; 45.87745846 
 -99.01975009; 45.87772852 
 -99.01936427; 45.87773710 
 -99.01937653; 45.87800716 
 -99.01899070; 45.87801575 
 -99.01900296; 45.87828581 
 -99.01901523; 45.87855587 
 -99.01862940; 45.87856445 
 -99.01824357; 45.87857303 
 -99.01825583; 45.87884309 
 -99.01787000; 45.87885167 
 -99.01748417; 45.87886025 
 -99.01749642; 45.87913031 
 -99.01711059; 45.87913888 
 -99.01712284; 45.87940894 
 -99.01673701; 45.87941752 
 -99.01674926; 45.87968758 
 -99.01636343; 45.87969616 
 -99.01637568; 45.87996622 
 -99.01598984; 45.87997479 
 -99.01560400; 45.87998337 
 -99.01521817; 45.87999194 
 -99.01523041; 45.88026200 
 -99.01484457; 45.88027057 
 -99.01445873; 45.88027914 
 -99.01444649; 45.88000908 
 -99.01406065; 45.88001765 
 -99.01367482; 45.88002621 
 -99.01328898; 45.88003478 
 -99.01327674; 45.87976472 
 -99.01289091; 45.87977328 
 -99.01250507; 45.87978185 
 -99.01249283; 45.87951179 
 -99.01210700; 45.87952035 
 -99.01209477; 45.87925029 
 -99.01170893; 45.87925885 
 -99.01132310; 45.87926741 
 -99.01093727; 45.87927597 
 -99.01055143; 45.87928453 
 -99.01016560; 45.87929309 
 -99.00977977; 45.87930164 
